year,state,state_po,county,fips,office,candidate,party,candidatevotes,totalvotes,version
2012,Arkansas,AR,Columbia,5027,President,Mitt Romney,republican,5790,9455,20191203
2012,Arkansas,AR,Conway,5029,President,Mitt Romney,republican,4514,7730,20191203
2012,Arkansas,AR,Craighead,5031,President,Other,NA,823,31700,20191203
2012,Arkansas,AR,Crawford,5033,President,Other,NA,565,20591,20191203
2012,Arkansas,AR,Crittenden,5035,President,Barack Obama,democrat,9487,16716,20191203
2012,Arkansas,AR,Cross,5037,President,Mitt Romney,republican,4269,6681,20191203
2012,Arkansas,AR,Dallas,5039,President,Other,NA,82,3084,20191203
2012,Arkansas,AR,Desha,5041,President,Other,NA,81,4420,20191203
2012,Arkansas,AR,Drew,5043,President,Mitt Romney,republican,3887,6633,20191203
2012,Arkansas,AR,Faulkner,5045,President,Mitt Romney,republican,26722,41460,20191203
2012,Arkansas,AR,Franklin,5047,President,Mitt Romney,republican,4631,6540,20191203
2012,Arkansas,AR,Fulton,5049,President,Mitt Romney,republican,2949,4522,20191203
2012,Arkansas,AR,Garland,5051,President,Other,NA,910,40728,20191203
2012,Arkansas,AR,Grant,5053,President,Mitt Romney,republican,4829,6479,20191203
2012,Arkansas,AR,Greene,5055,President,Mitt Romney,republican,9071,13761,20191203
2012,Arkansas,AR,Hempstead,5057,President,Mitt Romney,republican,4284,6921,20191203
2012,Arkansas,AR,Hot Spring,5059,President,Mitt Romney,republican,7097,11260,20191203
2012,Arkansas,AR,Howard,5061,President,Other,NA,99,4462,20191203
2012,Arkansas,AR,Independence,5063,President,Mitt Romney,republican,8728,12397,20191203
2012,Arkansas,AR,Izard,5065,President,Mitt Romney,republican,3575,5278,20191203
2012,Arkansas,AR,Jackson,5067,President,Mitt Romney,republican,3072,5347,20191203
2012,Arkansas,AR,Jefferson,5069,President,Mitt Romney,republican,9520,27383,20191203
2012,Arkansas,AR,Johnson,5071,President,Mitt Romney,republican,5064,8098,20191203
2012,Arkansas,AR,Lafayette,5073,President,Other,NA,43,2929,20191203
2012,Arkansas,AR,Lawrence,5075,President,Mitt Romney,republican,3536,5540,20191203
2012,Arkansas,AR,Lee,5077,President,Other,NA,37,3424,20191203
2012,Arkansas,AR,Lincoln,5079,President,Mitt Romney,republican,2199,3726,20191203
2012,Arkansas,AR,Little River,5081,President,Mitt Romney,republican,3385,5051,20191203
2012,Arkansas,AR,Logan,5083,President,Mitt Romney,republican,5079,7331,20191203
2012,Arkansas,AR,Lonoke,5085,President,Other,NA,609,24114,20191203
2012,Arkansas,AR,Madison,5087,President,Mitt Romney,republican,4263,6568,20191203
2012,Arkansas,AR,Marion,5089,President,Mitt Romney,republican,4774,7051,20191203
2012,Arkansas,AR,Miller,5091,President,Barack Obama,democrat,4518,15329,20191203
2012,Arkansas,AR,Mississippi,5093,President,Mitt Romney,republican,6603,13375,20191203
2012,Arkansas,AR,Monroe,5095,President,Other,NA,62,3230,20191203
2012,Arkansas,AR,Montgomery,5097,President,Barack Obama,democrat,920,3404,20191203
2012,Arkansas,AR,Nevada,5099,President,Other,NA,74,3384,20191203
2012,Arkansas,AR,Newton,5101,President,Barack Obama,democrat,993,3661,20191203
2012,Arkansas,AR,Ouachita,5103,President,Mitt Romney,republican,5521,10315,20191203
2012,Arkansas,AR,Perry,5105,President,Mitt Romney,republican,2581,3938,20191203
2012,Arkansas,AR,Phillips,5107,President,Barack Obama,democrat,5202,7930,20191203
2012,Arkansas,AR,Pike,5109,President,Other,NA,90,3788,20191203
2012,Arkansas,AR,Poinsett,5111,President,Mitt Romney,republican,4974,7560,20191203
2012,Arkansas,AR,Polk,5113,President,Mitt Romney,republican,5955,7726,20191203
2012,Arkansas,AR,Pope,5115,President,Other,NA,550,20439,20191203
2012,Arkansas,AR,Prairie,5117,President,Barack Obama,democrat,880,3141,20191203
2012,Arkansas,AR,Pulaski,5119,President,Barack Obama,democrat,87248,159381,20191203
2012,Arkansas,AR,Randolph,5121,President,Mitt Romney,republican,3701,5956,20191203
2012,Arkansas,AR,St. Francis,5123,President,Other,NA,84,8362,20191203
2012,Arkansas,AR,Saline,5125,President,Mitt Romney,republican,32963,47062,20191203
2012,Arkansas,AR,Scott,5127,President,Barack Obama,democrat,897,3640,20191203
2012,Arkansas,AR,Searcy,5129,President,Barack Obama,democrat,814,3694,20191203
2012,Arkansas,AR,Sebastian,5131,President,Mitt Romney,republican,29169,43362,20191203
2012,Arkansas,AR,Sevier,5133,President,Mitt Romney,republican,3136,4330,20191203
2012,Arkansas,AR,Sharp,5135,President,Mitt Romney,republican,4921,7283,20191203
2012,Arkansas,AR,Stone,5137,President,Mitt Romney,republican,3776,5354,20191203
2012,Arkansas,AR,Union,5139,President,Barack Obama,democrat,6196,17177,20191203
2012,Arkansas,AR,Van Buren,5141,President,Mitt Romney,republican,4365,6430,20191203
2012,Arkansas,AR,Washington,5143,President,Mitt Romney,republican,39688,70460,20191203
2012,Arkansas,AR,White,5145,President,Other,NA,738,26514,20191203
2012,Arkansas,AR,Woodruff,5147,President,Barack Obama,democrat,1340,2685,20191203
2012,Arkansas,AR,Yell,5149,President,Mitt Romney,republican,4042,5974,20191203
2012,California,CA,Alameda,6001,President,Barack Obama,democrat,469684,595642,20191203
2012,California,CA,Alpine,6003,President,Barack Obama,democrat,389,653,20191203
2012,California,CA,Amador,6005,President,Barack Obama,democrat,6830,17649,20191203
2012,California,CA,Butte,6007,President,Mitt Romney,republican,44479,90752,20191203
2012,California,CA,Calaveras,6009,President,Barack Obama,democrat,8670,21786,20191203
2012,California,CA,Colusa,6011,President,Mitt Romney,republican,3601,6034,20191203
2012,California,CA,Contra Costa,6013,President,Barack Obama,democrat,290824,438226,20191203
2012,California,CA,Del Norte,6015,President,Mitt Romney,republican,4614,8770,20191203
2012,California,CA,El Dorado,6017,President,Mitt Romney,republican,50973,88774,20191203
2012,California,CA,Fresno,6019,President,Other,NA,5208,258827,20191203
2012,California,CA,Glenn,6021,President,Mitt Romney,republican,5632,9211,20191203
2012,California,CA,Humboldt,6023,President,Other,NA,4188,57470,20191203
2012,California,CA,Imperial,6025,President,Other,NA,652,38565,20191203
2012,California,CA,Inyo,6027,President,Mitt Romney,republican,4340,8036,20191203
2012,California,CA,Kern,6029,President,Barack Obama,democrat,89495,221472,20191203
2012,California,CA,Kings,6031,President,Other,NA,768,31418,20191203
2012,California,CA,Lake,6033,President,Mitt Romney,republican,9200,23391,20191203
2012,California,CA,Lassen,6035,President,Mitt Romney,republican,7296,10683,20191203
2012,California,CA,Los Angeles,6037,President,Mitt Romney,republican,885333,3181067,20191203
2012,California,CA,Madera,6039,President,Other,NA,996,39866,20191203
2012,California,CA,Marin,6041,President,Barack Obama,democrat,99896,134516,20191203
2012,California,CA,Mariposa,6043,President,Mitt Romney,republican,5140,9000,20191203
2012,California,CA,Mendocino,6045,President,Mitt Romney,republican,9658,35017,20191203
2012,California,CA,Merced,6047,President,Barack Obama,democrat,33005,62057,20191203
2012,California,CA,Modoc,6049,President,Other,NA,98,3986,20191203
2012,California,CA,Mono,6051,President,Barack Obama,democrat,2733,5181,20191203
2012,California,CA,Monterey,6053,President,Barack Obama,democrat,82920,123518,20191203
2012,California,CA,Napa,6055,President,Barack Obama,democrat,35870,56968,20191203
2012,California,CA,Nevada,6057,President,Mitt Romney,republican,24986,51676,20191203
2012,California,CA,Orange,6059,President,Mitt Romney,republican,582332,1122664,20191203
2012,California,CA,Placer,6061,President,Mitt Romney,republican,99921,171322,20191203
2012,California,CA,Plumas,6063,President,Mitt Romney,republican,5721,10047,20191203
2012,California,CA,Riverside,6065,President,Barack Obama,democrat,329063,661907,20191203
2012,California,CA,Sacramento,6067,President,Barack Obama,democrat,300503,516809,20191203
2012,California,CA,San Benito,6069,President,Mitt Romney,republican,7343,19044,20191203
2012,California,CA,San Bernardino,6071,President,Barack Obama,democrat,305109,581517,20191203
2012,California,CA,San Diego,6073,President,Barack Obama,democrat,626957,1192282,20191203
2012,California,CA,San Francisco,6075,President,Mitt Romney,republican,47076,361209,20191203
2012,California,CA,San Joaquin,6077,President,Mitt Romney,republican,86071,204697,20191203
2012,California,CA,San Luis Obispo,6079,President,Barack Obama,democrat,61258,125638,20191203
2012,California,CA,San Mateo,6081,President,Mitt Romney,republican,72756,285720,20191203
2012,California,CA,Santa Barbara,6083,President,Barack Obama,democrat,94129,163320,20191203
2012,California,CA,Santa Clara,6085,President,Barack Obama,democrat,450818,643091,20191203
2012,California,CA,Santa Cruz,6087,President,Barack Obama,democrat,90805,120095,20191203
2012,California,CA,Shasta,6089,President,Mitt Romney,republican,48067,76335,20191203
2012,California,CA,Sierra,6091,President,Other,NA,86,1795,20191203
2012,California,CA,Siskiyou,6093,President,Barack Obama,democrat,8046,19910,20191203
2012,California,CA,Solano,6095,President,Barack Obama,democrat,96783,152444,20191203
2012,California,CA,Sonoma,6097,President,Other,NA,7782,216508,20191203
2012,California,CA,Stanislaus,6099,President,Barack Obama,democrat,77724,155369,20191203
2012,California,CA,Sutter,6101,President,Other,NA,712,31026,20191203
2012,California,CA,Tehama,6103,President,Other,NA,808,22977,20191203
2012,California,CA,Trinity,6105,President,Other,NA,284,5674,20191203
2012,California,CA,Tulare,6107,President,Mitt Romney,republican,56956,101100,20191203
2012,California,CA,Tuolumne,6109,President,Barack Obama,democrat,9998,24687,20191203
2012,California,CA,Ventura,6111,President,Other,NA,8087,326974,20191203
2012,California,CA,Yolo,6113,President,Barack Obama,democrat,48715,74475,20191203
2012,California,CA,Yuba,6115,President,Barack Obama,democrat,7711,19700,20191203
2012,Colorado,CO,Adams,8001,President,Mitt Romney,republican,70972,176230,20191203
2012,Colorado,CO,Alamosa,8003,President,Barack Obama,democrat,3811,6715,20191203
2012,Colorado,CO,Arapahoe,8005,President,Other,NA,6023,285516,20191203
2012,Colorado,CO,Archuleta,8007,President,Mitt Romney,republican,3872,6734,20191203
2012,Colorado,CO,Baca,8009,President,Other,NA,80,2106,20191203
2012,Colorado,CO,Bent,8011,President,Barack Obama,democrat,815,1942,20191203
2012,Colorado,CO,Boulder,8013,President,Mitt Romney,republican,49981,179499,20191203
2012,Colorado,CO,Broomfield,8014,President,Other,NA,803,32777,20191203
2012,Colorado,CO,Chaffee,8015,President,Barack Obama,democrat,5086,10462,20191203
2012,Colorado,CO,Cheyenne,8017,President,Mitt Romney,republican,889,1093,20191203
2012,Colorado,CO,Clear Creek,8019,President,Barack Obama,democrat,3119,5743,20191203
2012,Colorado,CO,Conejos,8021,President,Other,NA,53,4101,20191203
2012,Colorado,CO,Costilla,8023,President,Other,NA,51,1837,20191203
2012,Colorado,CO,Crowley,8025,President,Mitt Romney,republican,924,1502,20191203
2012,Colorado,CO,Custer,8027,President,Barack Obama,democrat,868,2715,20191203
2012,Colorado,CO,Delta,8029,President,Barack Obama,democrat,4622,15925,20191203
2012,Colorado,CO,Denver,8031,President,Mitt Romney,republican,73111,301694,20191203
2012,Colorado,CO,Dolores,8033,President,Mitt Romney,republican,859,1245,20191203
2012,Colorado,CO,Douglas,8035,President,Barack Obama,democrat,60991,167781,20191203
2012,Colorado,CO,Eagle,8037,President,Mitt Romney,republican,9411,22668,20191203
2012,Colorado,CO,Elbert,8039,President,Barack Obama,democrat,3603,14178,20191203
2012,Colorado,CO,El Paso,8041,President,Other,NA,7404,290175,20191203
2012,Colorado,CO,Fremont,8043,President,Barack Obama,democrat,6704,20416,20191203
2012,Colorado,CO,Garfield,8045,President,Other,NA,568,24408,20191203
2012,Colorado,CO,Gilpin,8047,President,Barack Obama,democrat,1892,3338,20191203
2012,Colorado,CO,Grand,8049,President,Mitt Romney,republican,4253,8187,20191203
2012,Colorado,CO,Gunnison,8051,President,Barack Obama,democrat,5044,8667,20191203
2012,Colorado,CO,Hinsdale,8053,President,Mitt Romney,republican,353,600,20191203
2012,Colorado,CO,Huerfano,8055,President,Barack Obama,democrat,1953,3714,20191203
2012,Colorado,CO,Jackson,8057,President,Mitt Romney,republican,600,848,20191203
2012,Colorado,CO,Jefferson,8059,President,Other,NA,7559,311052,20191203
2012,Colorado,CO,Kiowa,8061,President,Mitt Romney,republican,677,821,20191203
2012,Colorado,CO,Kit Carson,8063,President,Barack Obama,democrat,838,3702,20191203
2012,Colorado,CO,Lake,8065,President,Barack Obama,democrat,1839,3040,20191203
2012,Colorado,CO,La Plata,8067,President,Other,NA,901,29184,20191203
2012,Colorado,CO,Larimer,8069,President,Barack Obama,democrat,92747,180180,20191203
2012,Colorado,CO,Las Animas,8071,President,Barack Obama,democrat,3445,6862,20191203
2012,Colorado,CO,Lincoln,8073,President,Barack Obama,democrat,552,2287,20191203
2012,Colorado,CO,Logan,8075,President,Mitt Romney,republican,6179,9124,20191203
2012,Colorado,CO,Mesa,8077,President,Mitt Romney,republican,47472,72947,20191203
2012,Colorado,CO,Mineral,8079,President,Mitt Romney,republican,344,650,20191203
2012,Colorado,CO,Moffat,8081,President,Mitt Romney,republican,4695,6168,20191203
2012,Colorado,CO,Montezuma,8083,President,Mitt Romney,republican,7401,12318,20191203
2012,Colorado,CO,Montrose,8085,President,Barack Obama,democrat,6138,20130,20191203
2012,Colorado,CO,Morgan,8087,President,Mitt Romney,republican,6602,10777,20191203
2012,Colorado,CO,Otero,8089,President,Mitt Romney,republican,4382,8192,20191203
2012,Colorado,CO,Ouray,8091,President,Other,NA,75,3202,20191203
2012,Colorado,CO,Park,8093,President,Mitt Romney,republican,5236,9366,20191203
2012,Colorado,CO,Phillips,8095,President,Barack Obama,democrat,588,2265,20191203
2012,Colorado,CO,Pitkin,8097,President,Barack Obama,democrat,6849,10075,20191203
2012,Colorado,CO,Prowers,8099,President,Mitt Romney,republican,3230,4863,20191203
2012,Colorado,CO,Pueblo,8101,President,Barack Obama,democrat,42551,76194,20191203
2012,Colorado,CO,Rio Blanco,8103,President,Other,NA,77,3369,20191203
2012,Colorado,CO,Rio Grande,8105,President,Mitt Romney,republican,2918,5533,20191203
2012,Colorado,CO,Routt,8107,President,Barack Obama,democrat,7547,13317,20191203
2012,Colorado,CO,Saguache,8109,President,Mitt Romney,republican,964,2930,20191203
2012,Colorado,CO,San Juan,8111,President,Other,NA,28,506,20191203
2012,Colorado,CO,San Miguel,8113,President,Barack Obama,democrat,2992,4256,20191203
2012,Colorado,CO,Sedgwick,8115,President,Mitt Romney,republican,881,1338,20191203
2012,Colorado,CO,Summit,8117,President,Barack Obama,democrat,9347,15312,20191203
2012,Colorado,CO,Teller,8119,President,Mitt Romney,republican,8702,13407,20191203
2012,Colorado,CO,Washington,8121,President,Other,NA,47,2591,20191203
2012,Colorado,CO,Weld,8123,President,Mitt Romney,republican,63775,115866,20191203
2012,Colorado,CO,Yuma,8125,President,Barack Obama,democrat,987,4577,20191203
2012,Connecticut,CT,Fairfield,9001,President,Other,NA,3668,396130,20191203
2012,Connecticut,CT,Hartford,9003,President,Other,NA,4363,392240,20191203
2012,Connecticut,CT,Litchfield,9005,President,Mitt Romney,republican,47201,92427,20191203
2012,Connecticut,CT,Middlesex,9007,President,Barack Obama,democrat,47855,83538,20191203
2012,Connecticut,CT,New Haven,9009,President,Other,NA,3697,361026,20191203
2012,Connecticut,CT,New London,9011,President,Barack Obama,democrat,67144,115102,20191203
2012,Connecticut,CT,Tolland,9013,President,Other,NA,863,46588,20191203
2012,Connecticut,CT,Windham,9015,President,Other,NA,769,46494,20191203
2012,Delaware,DE,Kent,10001,President,Barack Obama,democrat,35527,68696,20191203
2012,Delaware,DE,New Castle,10003,President,Mitt Romney,republican,81230,252012,20191203
2012,Delaware,DE,Sussex,10005,President,Mitt Romney,republican,52119,93229,20191203
2012,District of Columbia,DC,District of Columbia,11001,President,Other,NA,5313,293764,20191203
2012,Florida,FL,Alachua,12001,President,Barack Obama,democrat,69699,120418,20191203
2012,Florida,FL,Baker,12003,President,Mitt Romney,republican,8975,11368,20191203
2012,Florida,FL,Bay,12005,President,Other,NA,934,79861,20191203
2012,Florida,FL,Bradford,12007,President,Other,NA,91,11635,20191203
2012,Florida,FL,Brevard,12009,President,Other,NA,3266,285559,20191203
2012,Florida,FL,Broward,12011,President,Barack Obama,democrat,508312,756422,20191203
2012,Florida,FL,Calhoun,12013,President,Mitt Romney,republican,4366,6152,20191203
2012,Florida,FL,Charlotte,12015,President,Other,NA,780,84682,20191203
2012,Florida,FL,Citrus,12017,President,Other,NA,813,73935,20191203
2012,Florida,FL,Clay,12019,President,Other,NA,808,96589,20191203
2012,Florida,FL,Collier,12021,President,Mitt Romney,republican,96520,149112,20191203
2012,Florida,FL,Columbia,12023,President,Barack Obama,democrat,8462,27163,20191203
2012,Florida,FL,Desoto,12027,President,Mitt Romney,republican,5587,9865,20191203
2012,Florida,FL,Dixie,12029,President,Other,NA,91,6941,20191203
2012,Florida,FL,Duval,12031,President,Other,NA,3496,411848,20191203
2012,Florida,FL,Escambia,12033,President,Mitt Romney,republican,88711,148502,20191203
2012,Florida,FL,Flagler,12035,President,Other,NA,419,50595,20191203
2012,Florida,FL,Franklin,12037,President,Other,NA,59,5474,20191203
2012,Florida,FL,Gadsden,12039,President,Other,NA,99,22499,20191203
2012,Florida,FL,Gilchrist,12041,President,Mitt Romney,republican,5917,7909,20191203
2012,Florida,FL,Glades,12043,President,Other,NA,42,3989,20191203
2012,Florida,FL,Gulf,12045,President,Other,NA,99,7108,20191203
2012,Florida,FL,Hamilton,12047,President,Other,NA,41,5407,20191203
2012,Florida,FL,Hardee,12049,President,Other,NA,67,7226,20191203
2012,Florida,FL,Hendry,12051,President,Other,NA,79,10185,20191203
2012,Florida,FL,Hernando,12053,President,Other,NA,899,83667,20191203
